,idade,profissao,estado_civil,educacao,inadimplente,emprestimo_moradia,emprestimo_pessoal,meio_contato,mes,dia_da_semana,duracao,qtd_contatos_campanha,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,numero_empregados,resultado
301,50,2,3,2,,1,2,2,1,1,200,2,999,0,1,93.994,-36.4,5191,1
302,59,6,1,4,,1,1,2,1,1,107,2,999,0,1,93.994,-36.4,5191,1
303,43,,1,,1,2,1,2,1,1,267,2,999,0,1,93.994,-36.4,5191,1
304,42,1,1,2,1,2,1,2,1,1,248,2,999,0,1,93.994,-36.4,5191,1
305,40,1,1,6,,2,1,2,1,1,215,2,999,0,1,93.994,-36.4,5191,1
306,46,2,1,,,1,1,2,1,1,209,2,999,0,1,93.994,-36.4,5191,1
307,57,9,3,5,1,2,2,2,1,1,205,2,999,0,1,93.994,-36.4,5191,1
308,42,1,1,1,1,2,1,2,1,1,261,3,999,0,1,93.994,-36.4,5191,1
309,41,2,1,5,1,2,1,2,1,1,83,2,999,0,1,93.994,-36.4,5191,1
310,54,5,3,1,1,2,1,2,1,1,106,3,999,0,1,93.994,-36.4,5191,1
311,27,1,2,1,1,1,1,2,1,1,106,2,999,0,1,93.994,-36.4,5191,1
312,36,1,1,2,1,1,1,2,1,1,108,2,999,0,1,93.994,-36.4,5191,1
313,58,2,1,4,,2,1,2,1,1,214,2,999,0,1,93.994,-36.4,5191,1
314,40,5,1,1,,2,1,2,1,1,358,2,999,0,1,93.994,-36.4,5191,1
315,34,1,2,3,,1,1,2,1,1,453,2,999,0,1,93.994,-36.4,5191,1
316,33,1,3,2,1,1,1,2,1,1,364,2,999,0,1,93.994,-36.4,5191,1
317,56,6,1,6,1,1,1,2,1,1,136,2,999,0,1,93.994,-36.4,5191,1
318,42,2,1,3,1,1,1,2,1,1,173,2,999,0,1,93.994,-36.4,5191,1
319,43,4,1,2,1,2,1,2,1,1,241,2,999,0,1,93.994,-36.4,5191,1
320,54,5,2,3,1,2,1,2,1,1,224,3,999,0,1,93.994,-36.4,5191,1
321,53,1,2,6,1,2,2,2,1,1,148,2,999,0,1,93.994,-36.4,5191,1
322,42,3,2,,1,1,1,2,1,1,230,2,999,0,1,93.994,-36.4,5191,1
323,40,4,1,6,,1,1,2,1,1,199,3,999,0,1,93.994,-36.4,5191,1
324,54,3,1,4,1,2,2,2,1,1,196,2,999,0,1,93.994,-36.4,5191,1
325,40,9,2,4,1,1,1,2,1,1,111,4,999,0,1,93.994,-36.4,5191,1
326,26,1,2,1,1,2,1,2,1,1,231,3,999,0,1,93.994,-36.4,5191,1
327,33,1,1,2,1,1,1,2,1,1,316,3,999,0,1,93.994,-36.4,5191,1
328,35,2,1,3,,1,1,2,1,1,240,2,999,0,1,93.994,-36.4,5191,1
329,36,1,1,2,1,1,1,2,1,1,669,3,999,0,1,93.994,-36.4,5191,1
330,29,4,2,2,1,2,1,2,1,1,425,2,999,0,1,93.994,-36.4,5191,1
331,36,2,1,3,1,2,1,2,1,1,121,2,999,0,1,93.994,-36.4,5191,1
332,35,5,1,2,1,2,1,2,1,1,174,5,999,0,1,93.994,-36.4,5191,1
333,50,8,2,1,1,1,2,2,1,1,88,5,999,0,1,93.994,-36.4,5191,1
334,46,4,1,2,,2,1,2,1,1,313,3,999,0,1,93.994,-36.4,5191,1
335,49,7,1,2,1,2,1,2,1,1,135,4,999,0,1,93.994,-36.4,5191,1
336,42,3,2,4,,2,1,2,1,1,152,2,999,0,1,93.994,-36.4,5191,1
337,36,2,2,2,1,2,2,2,1,1,402,3,999,0,1,93.994,-36.4,5191,1
338,55,2,1,3,,2,1,2,1,1,221,2,999,0,1,93.994,-36.4,5191,1
339,41,5,1,1,,1,1,2,1,1,213,2,999,0,1,93.994,-36.4,5191,1
340,57,5,1,4,,2,1,2,1,1,144,3,999,0,1,93.994,-36.4,5191,1
341,32,4,2,2,1,2,1,2,1,1,158,3,999,0,1,93.994,-36.4,5191,1
342,49,1,1,3,1,1,1,2,1,1,220,3,999,0,1,93.994,-36.4,5191,1
343,57,,1,,,2,1,2,1,1,325,2,999,0,1,93.994,-36.4,5191,1
344,58,2,3,5,1,2,1,2,1,1,254,2,999,0,1,93.994,-36.4,5191,1
345,52,3,1,2,1,2,1,2,1,1,503,2,999,0,1,93.994,-36.4,5191,1
346,50,4,3,4,1,1,1,2,1,1,680,2,999,0,1,93.994,-36.4,5191,1
347,41,2,2,3,,2,1,2,1,1,421,4,999,0,1,93.994,-36.4,5191,1
348,33,7,1,1,1,2,1,2,1,1,130,3,999,0,1,93.994,-36.4,5191,1
349,57,2,1,5,1,1,1,2,1,1,164,2,999,0,1,93.994,-36.4,5191,1
350,48,2,1,6,,1,1,2,1,1,174,3,999,0,1,93.994,-36.4,5191,1
351,55,3,1,4,1,1,1,2,1,1,113,2,999,0,1,93.994,-36.4,5191,1
352,38,5,1,1,1,1,1,2,1,1,195,2,999,0,1,93.994,-36.4,5191,1
353,38,4,1,2,1,2,1,2,1,1,347,3,999,0,1,93.994,-36.4,5191,1
354,53,1,1,1,1,2,1,2,1,1,208,2,999,0,1,93.994,-36.4,5191,1
355,43,10,2,1,1,1,1,2,1,1,404,4,999,0,1,93.994,-36.4,5191,1
356,36,2,2,2,1,1,1,2,1,1,396,2,999,0,1,93.994,-36.4,5191,1
357,32,2,1,3,1,1,1,2,1,1,98,2,999,0,1,93.994,-36.4,5191,1
358,33,4,1,5,1,1,1,2,1,1,229,3,999,0,1,93.994,-36.4,5191,1
359,58,7,1,5,1,2,1,2,1,1,350,2,999,0,1,93.994,-36.4,5191,1
360,40,10,3,2,,1,1,2,1,2,88,3,999,0,1,93.994,-36.4,5191,1
361,57,5,1,1,1,2,1,2,1,2,379,2,999,0,1,93.994,-36.4,5191,1
362,45,3,1,2,1,2,1,2,1,2,168,3,999,0,1,93.994,-36.4,5191,1
363,42,2,1,5,,2,1,2,1,2,190,3,999,0,1,93.994,-36.4,5191,1
364,46,1,1,1,1,2,1,2,1,2,158,1,999,0,1,93.994,-36.4,5191,1
365,36,3,1,1,1,1,1,2,1,2,210,1,999,0,1,93.994,-36.4,5191,1
366,41,8,1,2,1,2,1,2,1,2,102,1,999,0,1,93.994,-36.4,5191,1
367,57,1,3,3,1,1,1,2,1,2,306,1,999,0,1,93.994,-36.4,5191,1
368,49,2,1,3,,2,1,2,1,2,64,1,999,0,1,93.994,-36.4,5191,1
369,56,5,3,2,1,1,1,2,1,2,218,1,999,0,1,93.994,-36.4,5191,1
370,37,2,1,3,1,1,1,2,1,2,77,1,999,0,1,93.994,-36.4,5191,1
371,37,2,1,3,1,1,2,2,1,2,54,1,999,0,1,93.994,-36.4,5191,1
372,46,1,2,2,1,2,1,2,1,2,344,1,999,0,1,93.994,-36.4,5191,1
373,22,2,2,3,1,2,1,2,1,2,195,1,999,0,1,93.994,-36.4,5191,1
374,43,4,1,2,1,1,1,2,1,2,202,1,999,0,1,93.994,-36.4,5191,1
375,49,2,1,,1,1,1,2,1,2,286,1,999,0,1,93.994,-36.4,5191,1
376,41,3,1,6,1,2,1,2,1,2,278,1,999,0,1,93.994,-36.4,5191,1
377,38,1,2,1,1,1,1,2,1,2,189,1,999,0,1,93.994,-36.4,5191,1
378,33,1,1,3,1,1,1,2,1,2,83,1,999,0,1,93.994,-36.4,5191,1
379,49,1,1,1,1,2,2,2,1,2,18,1,999,0,1,93.994,-36.4,5191,1
380,30,2,2,,1,1,1,2,1,2,184,2,999,0,1,93.994,-36.4,5191,1
381,33,1,1,3,1,2,1,2,1,2,235,1,999,0,1,93.994,-36.4,5191,1
382,34,5,2,1,1,1,1,2,1,2,290,1,999,0,1,93.994,-36.4,5191,1
383,30,11,2,,,1,1,2,1,2,133,1,999,0,1,93.994,-36.4,5191,1
384,59,5,1,5,,2,2,2,1,2,318,1,999,0,1,93.994,-36.4,5191,1
385,59,5,1,5,,,,2,1,2,437,1,999,0,1,93.994,-36.4,5191,1
386,41,8,1,1,1,1,1,2,1,2,402,1,999,0,1,93.994,-36.4,5191,1
387,48,9,1,6,,2,2,2,1,2,501,4,999,0,1,93.994,-36.4,5191,1
388,28,,2,,,2,2,2,1,2,1201,1,999,0,1,93.994,-36.4,5191,2
389,44,4,1,2,1,2,1,2,1,2,1030,1,999,0,1,93.994,-36.4,5191,2
390,59,6,,1,,1,1,2,1,2,253,1,999,0,1,93.994,-36.4,5191,1
391,50,5,1,2,,1,1,2,1,2,149,1,999,0,1,93.994,-36.4,5191,1
392,35,1,1,1,1,1,1,2,1,2,144,1,999,0,1,93.994,-36.4,5191,1
393,42,1,1,2,1,1,1,2,1,2,69,1,999,0,1,93.994,-36.4,5191,1
394,45,1,1,3,1,1,1,2,1,2,243,1,999,0,1,93.994,-36.4,5191,1
395,36,3,1,4,1,1,1,2,1,2,769,2,999,0,1,93.994,-36.4,5191,1
396,56,4,1,2,,1,1,2,1,2,135,3,999,0,1,93.994,-36.4,5191,1
397,29,2,3,5,1,1,1,2,1,2,231,1,999,0,1,93.994,-36.4,5191,1
398,41,8,1,1,1,2,2,2,1,2,442,2,999,0,1,93.994,-36.4,5191,1
399,42,2,1,3,,1,1,2,1,2,199,1,999,0,1,93.994,-36.4,5191,1
400,52,4,2,2,1,1,1,2,1,2,455,1,999,0,1,93.994,-36.4,5191,1
401,48,4,1,2,,,,2,1,2,152,1,999,0,1,93.994,-36.4,5191,1
402,31,2,1,2,,2,1,2,1,2,124,1,999,0,1,93.994,-36.4,5191,1
403,43,10,1,1,,2,1,2,1,2,424,1,999,0,1,93.994,-36.4,5191,1
404,36,2,1,5,,1,1,2,1,2,43,1,999,0,1,93.994,-36.4,5191,1
405,42,7,1,1,1,2,1,2,1,2,154,1,999,0,1,93.994,-36.4,5191,1
406,52,4,3,6,1,1,1,2,1,2,393,1,999,0,1,93.994,-36.4,5191,1
407,39,1,1,2,1,2,1,2,1,2,203,2,999,0,1,93.994,-36.4,5191,1
408,36,4,1,2,1,1,2,2,1,2,140,2,999,0,1,93.994,-36.4,5191,1
409,42,2,1,3,,2,1,2,1,2,326,1,999,0,1,93.994,-36.4,5191,1
410,41,1,1,2,1,1,1,2,1,2,483,1,999,0,1,93.994,-36.4,5191,1
411,55,3,1,5,1,1,2,2,1,2,259,1,999,0,1,93.994,-36.4,5191,1
412,30,2,1,3,1,1,1,2,1,2,227,1,999,0,1,93.994,-36.4,5191,1
413,57,6,,5,1,1,1,2,1,2,673,1,999,0,1,93.994,-36.4,5191,1
414,45,7,1,5,,2,1,2,1,2,576,1,999,0,1,93.994,-36.4,5191,1
415,51,2,1,5,,2,2,2,1,2,180,2,999,0,1,93.994,-36.4,5191,1
416,39,8,2,3,,2,2,2,1,2,90,1,999,0,1,93.994,-36.4,5191,1
417,47,1,1,2,,1,1,2,1,2,505,1,999,0,1,93.994,-36.4,5191,1
418,27,4,1,2,1,2,1,2,1,2,245,1,999,0,1,93.994,-36.4,5191,1
419,34,3,2,1,1,2,1,2,1,2,186,1,999,0,1,93.994,-36.4,5191,1
420,57,2,1,5,,2,1,2,1,2,208,1,999,0,1,93.994,-36.4,5191,1
421,43,7,1,5,1,1,1,2,1,2,623,1,999,0,1,93.994,-36.4,5191,1
422,49,2,1,5,,1,1,2,1,2,180,1,999,0,1,93.994,-36.4,5191,1
423,39,5,1,1,,1,1,2,1,2,496,3,999,0,1,93.994,-36.4,5191,1
424,38,2,1,5,,2,1,2,1,2,118,1,999,0,1,93.994,-36.4,5191,1
425,49,2,1,3,1,1,1,2,1,2,102,2,999,0,1,93.994,-36.4,5191,1
426,58,5,1,6,1,1,1,2,1,2,342,1,999,0,1,93.994,-36.4,5191,1
427,43,3,1,4,1,2,1,2,1,2,225,1,999,0,1,93.994,-36.4,5191,1
428,50,,1,,,2,1,2,1,2,185,3,999,0,1,93.994,-36.4,5191,1
429,31,4,1,2,,1,1,2,1,2,276,1,999,0,1,93.994,-36.4,5191,1
430,43,8,3,1,1,1,1,2,1,2,87,1,999,0,1,93.994,-36.4,5191,1
431,43,8,1,3,,1,1,2,1,2,744,1,999,0,1,93.994,-36.4,5191,1
432,30,8,2,1,1,2,1,2,1,2,262,1,999,0,1,93.994,-36.4,5191,1
433,27,4,2,4,1,2,2,2,1,2,271,1,999,0,1,93.994,-36.4,5191,1
434,51,4,1,,,1,1,2,1,2,141,1,999,0,1,93.994,-36.4,5191,1
435,37,3,1,4,1,2,1,2,1,2,198,2,999,0,1,93.994,-36.4,5191,1
436,46,9,1,3,1,2,1,2,1,2,150,1,999,0,1,93.994,-36.4,5191,1
437,35,2,1,4,1,1,1,2,1,2,241,1,999,0,1,93.994,-36.4,5191,1
438,47,1,3,1,1,1,1,2,1,2,196,1,999,0,1,93.994,-36.4,5191,1
439,46,5,1,,1,2,1,2,1,2,149,1,999,0,1,93.994,-36.4,5191,1
440,40,3,1,4,,1,2,2,1,2,264,1,999,0,1,93.994,-36.4,5191,1
441,26,9,1,1,1,1,1,2,1,2,246,1,999,0,1,93.994,-36.4,5191,1
442,32,2,3,3,,1,1,2,1,2,309,2,999,0,1,93.994,-36.4,5191,1
443,45,5,1,1,1,2,1,2,1,2,140,1,999,0,1,93.994,-36.4,5191,1
444,34,1,1,3,1,1,1,2,1,2,175,1,999,0,1,93.994,-36.4,5191,1
445,47,2,1,,,1,1,2,1,2,136,1,999,0,1,93.994,-36.4,5191,1
446,42,3,1,4,1,1,1,2,1,2,1623,1,999,0,1,93.994,-36.4,5191,2
447,57,3,1,5,,1,2,2,1,2,50,1,999,0,1,93.994,-36.4,5191,1
448,57,3,1,5,,1,1,2,1,2,101,1,999,0,1,93.994,-36.4,5191,1
449,38,2,1,5,1,1,2,2,1,2,144,1,999,0,1,93.994,-36.4,5191,1
450,57,3,1,5,,1,1,2,1,2,238,1,999,0,1,93.994,-36.4,5191,1
451,28,11,2,3,,2,1,2,1,2,354,1,999,0,1,93.994,-36.4,5191,1
452,60,5,1,1,1,1,1,2,1,2,451,2,999,0,1,93.994,-36.4,5191,1
453,48,1,1,1,1,2,1,2,1,2,159,1,999,0,1,93.994,-36.4,5191,1
454,47,3,1,4,1,2,1,2,1,2,170,1,999,0,1,93.994,-36.4,5191,1
455,40,1,1,2,1,1,1,2,1,2,243,1,999,0,1,93.994,-36.4,5191,1
456,51,5,1,4,,2,1,2,1,2,141,2,999,0,1,93.994,-36.4,5191,1
457,48,10,2,5,1,2,1,2,1,2,112,1,999,0,1,93.994,-36.4,5191,1
458,54,9,1,5,1,1,1,2,1,2,262,2,999,0,1,93.994,-36.4,5191,1
459,40,2,1,6,1,1,2,2,1,2,53,1,999,0,1,93.994,-36.4,5191,1
460,44,1,2,3,,1,1,2,1,2,134,1,999,0,1,93.994,-36.4,5191,1
461,42,3,3,2,1,1,1,2,1,2,204,4,999,0,1,93.994,-36.4,5191,1
462,52,8,1,1,1,2,1,2,1,2,678,1,999,0,1,93.994,-36.4,5191,1
463,31,2,2,3,1,2,1,2,1,2,182,1,999,0,1,93.994,-36.4,5191,1
464,32,4,1,2,1,1,1,2,1,2,162,1,999,0,1,93.994,-36.4,5191,1
465,44,1,1,2,1,2,2,2,1,2,177,1,999,0,1,93.994,-36.4,5191,1
466,39,5,1,6,,1,1,2,1,2,27,1,999,0,1,93.994,-36.4,5191,1
467,57,5,1,4,,2,1,2,1,2,699,3,999,0,1,93.994,-36.4,5191,1
468,52,1,1,5,1,2,1,2,1,2,358,1,999,0,1,93.994,-36.4,5191,1
469,42,5,1,1,1,1,1,2,1,2,1677,1,999,0,1,93.994,-36.4,5191,2
470,42,3,2,4,,,,2,1,2,529,1,999,0,1,93.994,-36.4,5191,1
471,43,5,1,4,1,2,1,2,1,2,310,1,999,0,1,93.994,-36.4,5191,1
472,31,1,3,2,1,1,1,2,1,2,47,1,999,0,1,93.994,-36.4,5191,1
473,29,1,1,1,,2,1,2,1,2,379,1,999,0,1,93.994,-36.4,5191,1
474,57,2,3,5,1,1,1,2,1,2,30,2,999,0,1,93.994,-36.4,5191,1
475,44,2,1,3,,1,1,2,1,2,472,1,999,0,1,93.994,-36.4,5191,1
476,59,,1,,,1,1,2,1,2,113,1,999,0,1,93.994,-36.4,5191,1
477,39,2,1,5,,1,1,2,1,2,114,1,999,0,1,93.994,-36.4,5191,1
478,57,6,1,1,1,1,1,2,1,2,116,1,999,0,1,93.994,-36.4,5191,1
479,41,5,1,,,1,1,2,1,2,448,1,999,0,1,93.994,-36.4,5191,1
480,37,3,2,2,,1,2,2,1,2,264,1,999,0,1,93.994,-36.4,5191,1
481,38,4,1,2,1,2,1,2,1,2,169,1,999,0,1,93.994,-36.4,5191,1
482,42,6,1,5,1,1,1,2,1,2,145,1,999,0,1,93.994,-36.4,5191,1
483,49,,1,,,2,1,2,1,2,288,1,999,0,1,93.994,-36.4,5191,1
484,54,5,1,6,,2,2,2,1,2,381,1,999,0,1,93.994,-36.4,5191,1
485,36,1,1,1,1,,,2,1,2,176,2,999,0,1,93.994,-36.4,5191,1
486,32,1,2,1,,1,1,2,1,2,215,1,999,0,1,93.994,-36.4,5191,1
487,35,3,1,4,1,2,1,2,1,2,278,1,999,0,1,93.994,-36.4,5191,1
488,45,9,1,4,,1,1,2,1,2,188,2,999,0,1,93.994,-36.4,5191,1
489,56,3,1,,1,2,1,2,1,2,174,2,999,0,1,93.994,-36.4,5191,1
490,34,3,1,1,1,2,1,2,1,2,226,2,999,0,1,93.994,-36.4,5191,1
491,41,10,1,3,,1,1,2,1,2,111,2,999,0,1,93.994,-36.4,5191,1
492,41,4,1,3,1,1,1,2,1,2,157,2,999,0,1,93.994,-36.4,5191,1
493,36,2,1,3,,1,1,2,1,2,46,1,999,0,1,93.994,-36.4,5191,1
494,32,1,2,1,,,,2,1,2,49,1,999,0,1,93.994,-36.4,5191,1
495,31,4,1,2,,,,2,1,2,374,1,999,0,1,93.994,-36.4,5191,1
496,38,3,1,4,1,2,1,2,1,2,349,1,999,0,1,93.994,-36.4,5191,1
497,35,1,3,1,,2,1,2,1,2,325,1,999,0,1,93.994,-36.4,5191,1
498,53,1,1,4,1,2,1,2,1,2,233,2,999,0,1,93.994,-36.4,5191,1
499,51,1,1,6,,2,1,2,1,2,531,1,999,0,1,93.994,-36.4,5191,1
500,56,7,1,1,,1,1,2,1,2,153,1,999,0,1,93.994,-36.4,5191,1
501,33,1,1,3,1,,,2,1,2,80,1,999,0,1,93.994,-36.4,5191,1
502,33,1,1,3,1,1,1,2,1,2,198,1,999,0,1,93.994,-36.4,5191,1
503,51,4,3,2,,2,1,2,1,2,568,1,999,0,1,93.994,-36.4,5191,1
504,39,4,1,2,,2,1,2,1,2,918,1,999,0,1,93.994,-36.4,5191,2
505,45,7,1,1,1,1,1,2,1,2,82,1,999,0,1,93.994,-36.4,5191,1
506,40,3,2,1,1,1,1,2,1,2,198,3,999,0,1,93.994,-36.4,5191,1
507,60,,2,,,2,1,2,1,2,211,1,999,0,1,93.994,-36.4,5191,1
508,33,3,1,1,1,2,1,2,1,2,120,1,999,0,1,93.994,-36.4,5191,1
509,47,2,1,2,,2,1,2,1,2,269,1,999,0,1,93.994,-36.4,5191,1
510,48,2,1,5,1,1,1,2,1,2,128,1,999,0,1,93.994,-36.4,5191,1
511,43,7,1,2,1,1,1,2,1,2,166,2,999,0,1,93.994,-36.4,5191,1
512,37,5,1,1,1,2,1,2,1,2,211,1,999,0,1,93.994,-36.4,5191,1
513,50,4,1,3,1,2,2,2,1,2,369,1,999,0,1,93.994,-36.4,5191,1
514,59,7,1,2,1,2,1,2,1,2,91,1,999,0,1,93.994,-36.4,5191,1
515,32,3,1,,,2,1,2,1,2,267,2,999,0,1,93.994,-36.4,5191,1
516,42,9,2,5,,2,1,2,1,2,198,1,999,0,1,93.994,-36.4,5191,1
517,52,2,1,5,1,1,1,2,1,2,371,2,999,0,1,93.994,-36.4,5191,1
518,42,2,1,,,1,1,2,1,2,288,2,999,0,1,93.994,-36.4,5191,1
519,42,1,1,,1,1,1,2,1,2,221,1,999,0,1,93.994,-36.4,5191,1
520,40,5,1,3,,,,2,1,2,427,1,999,0,1,93.994,-36.4,5191,1
521,38,2,1,3,1,1,1,2,1,2,310,1,999,0,1,93.994,-36.4,5191,1
522,39,2,1,6,1,2,1,2,1,2,158,1,999,0,1,93.994,-36.4,5191,1
523,39,2,1,6,1,1,1,2,1,2,198,1,999,0,1,93.994,-36.4,5191,1
524,38,1,1,2,1,1,1,2,1,2,145,1,999,0,1,93.994,-36.4,5191,1
525,47,1,2,,,2,1,2,1,2,247,1,999,0,1,93.994,-36.4,5191,1
526,30,4,2,2,1,1,1,2,1,2,102,1,999,0,1,93.994,-36.4,5191,1
527,38,1,3,2,1,2,2,2,1,2,179,2,999,0,1,93.994,-36.4,5191,1
528,39,3,3,1,1,1,1,2,1,2,73,1,999,0,1,93.994,-36.4,5191,1
529,44,1,1,2,1,1,1,2,1,2,263,2,999,0,1,93.994,-36.4,5191,1
530,36,1,1,2,1,1,1,2,1,2,342,2,999,0,1,93.994,-36.4,5191,1
531,41,4,1,2,,2,2,2,1,2,41,1,999,0,1,93.994,-36.4,5191,1
532,41,2,1,6,1,1,1,2,1,2,13,1,999,0,1,93.994,-36.4,5191,1
533,35,2,1,3,1,1,1,2,1,2,79,2,999,0,1,93.994,-36.4,5191,1
534,41,3,1,2,1,1,1,2,1,2,358,1,999,0,1,93.994,-36.4,5191,1
535,36,4,1,2,,1,1,2,1,2,162,1,999,0,1,93.994,-36.4,5191,1
536,35,1,2,2,1,2,2,2,1,2,150,1,999,0,1,93.994,-36.4,5191,1
537,33,2,2,5,,1,1,2,1,2,26,1,999,0,1,93.994,-36.4,5191,1
538,38,1,2,6,,1,1,2,1,2,250,1,999,0,1,93.994,-36.4,5191,1
539,33,8,1,1,1,1,1,2,1,2,792,1,999,0,1,93.994,-36.4,5191,1
540,55,8,1,,,1,1,2,1,2,146,1,999,0,1,93.994,-36.4,5191,1
541,36,2,2,3,,1,1,2,1,2,440,1,999,0,1,93.994,-36.4,5191,1
542,57,3,1,4,,1,2,2,1,2,289,1,999,0,1,93.994,-36.4,5191,1
543,32,7,2,1,1,2,1,2,1,2,242,2,999,0,1,93.994,-36.4,5191,1
544,30,8,2,2,1,2,1,2,1,2,123,1,999,0,1,93.994,-36.4,5191,1
545,43,1,1,4,1,2,2,2,1,2,161,2,999,0,1,93.994,-36.4,5191,1
546,46,1,1,1,1,1,1,2,1,2,268,2,999,0,1,93.994,-36.4,5191,1
547,35,1,3,2,1,1,2,2,1,2,259,2,999,0,1,93.994,-36.4,5191,1
548,34,1,2,1,1,2,2,2,1,2,26,1,999,0,1,93.994,-36.4,5191,1
549,50,2,1,5,,,,2,1,2,153,1,999,0,1,93.994,-36.4,5191,1
550,39,1,2,1,1,1,1,2,1,2,424,2,999,0,1,93.994,-36.4,5191,1
551,39,2,1,3,,1,1,2,1,2,375,1,999,0,1,93.994,-36.4,5191,1
552,42,7,1,6,1,1,1,2,1,2,179,2,999,0,1,93.994,-36.4,5191,1
553,57,6,1,1,1,2,1,2,1,2,383,1,999,0,1,93.994,-36.4,5191,1
554,45,2,1,5,,1,1,2,1,2,440,1,999,0,1,93.994,-36.4,5191,1
555,40,3,1,5,1,1,2,2,1,2,195,1,999,0,1,93.994,-36.4,5191,1
556,42,2,1,2,1,1,2,2,1,2,1297,3,999,0,1,93.994,-36.4,5191,2
557,40,3,1,5,1,1,1,2,1,2,217,1,999,0,1,93.994,-36.4,5191,1
558,38,2,2,5,,1,1,2,1,2,87,1,999,0,1,93.994,-36.4,5191,1
559,39,2,1,6,,2,2,2,1,2,427,1,999,0,1,93.994,-36.4,5191,1
560,41,2,1,5,1,1,1,2,1,2,189,1,999,0,1,93.994,-36.4,5191,1
561,39,2,1,6,,2,1,2,1,2,502,1,999,0,1,93.994,-36.4,5191,1
562,41,2,1,5,1,2,2,2,1,2,260,1,999,0,1,93.994,-36.4,5191,1
563,45,1,1,1,,1,1,2,1,2,209,1,999,0,1,93.994,-36.4,5191,1
564,35,1,3,1,1,,,2,1,2,179,1,999,0,1,93.994,-36.4,5191,1
565,35,1,1,6,1,2,1,2,1,2,179,1,999,0,1,93.994,-36.4,5191,1
566,49,2,1,2,,1,1,2,1,2,69,1,999,0,1,93.994,-36.4,5191,1
567,36,3,1,,1,1,1,2,1,2,105,2,999,0,1,93.994,-36.4,5191,1
568,23,1,2,1,1,1,1,2,1,2,266,3,999,0,1,93.994,-36.4,5191,1
569,43,10,1,1,,,,2,1,2,87,2,999,0,1,93.994,-36.4,5191,1
570,49,7,1,4,1,,,2,1,2,524,2,999,0,1,93.994,-36.4,5191,1
571,36,3,1,4,1,,,2,1,2,155,2,999,0,1,93.994,-36.4,5191,1
572,51,2,1,3,,2,1,2,1,2,162,2,999,0,1,93.994,-36.4,5191,1
573,56,6,1,5,,2,2,2,1,2,316,4,999,0,1,93.994,-36.4,5191,1
574,45,9,1,2,1,1,1,2,1,2,352,2,999,0,1,93.994,-36.4,5191,1
575,42,1,1,2,1,1,1,2,1,2,695,3,999,0,1,93.994,-36.4,5191,1
576,41,1,3,2,1,1,1,2,1,2,76,4,999,0,1,93.994,-36.4,5191,1
577,32,4,1,2,,1,2,2,1,2,535,2,999,0,1,93.994,-36.4,5191,1
578,46,5,1,1,1,1,1,2,1,2,310,2,999,0,1,93.994,-36.4,5191,1
579,37,2,1,,1,1,1,2,1,2,390,3,999,0,1,93.994,-36.4,5191,1
580,53,5,1,1,,1,1,2,1,2,369,1,999,0,1,93.994,-36.4,5191,1
581,30,2,1,5,1,1,1,2,1,2,112,2,999,0,1,93.994,-36.4,5191,1
582,45,,1,,,1,1,2,1,2,79,1,999,0,1,93.994,-36.4,5191,1
583,24,3,2,4,1,1,2,2,1,2,140,2,999,0,1,93.994,-36.4,5191,1
584,45,,1,,,1,1,2,1,2,315,1,999,0,1,93.994,-36.4,5191,1
585,34,1,2,1,1,1,2,2,1,2,262,2,999,0,1,93.994,-36.4,5191,1
586,41,5,1,1,,1,1,2,1,2,174,2,999,0,1,93.994,-36.4,5191,1
587,59,2,1,5,1,2,1,2,1,2,424,2,999,0,1,93.994,-36.4,5191,1
588,45,2,1,5,,1,1,2,1,2,135,1,999,0,1,93.994,-36.4,5191,1
589,54,2,1,6,,1,1,2,1,2,36,5,999,0,1,93.994,-36.4,5191,1
590,32,3,1,4,1,1,1,2,1,2,1906,3,999,0,1,93.994,-36.4,5191,1
591,33,3,1,4,1,2,1,2,1,2,219,2,999,0,1,93.994,-36.4,5191,1
592,32,1,1,1,1,1,1,2,1,2,135,1,999,0,1,93.994,-36.4,5191,1
593,34,4,2,2,1,,,2,1,2,147,2,999,0,1,93.994,-36.4,5191,1
594,46,5,1,1,1,1,1,2,1,2,407,2,999,0,1,93.994,-36.4,5191,1
595,57,3,1,4,1,2,1,2,1,2,402,4,999,0,1,93.994,-36.4,5191,1
596,42,3,1,3,1,1,1,2,1,2,209,1,999,0,1,93.994,-36.4,5191,1
597,48,1,1,4,1,2,1,2,1,2,92,2,999,0,1,93.994,-36.4,5191,1
598,58,1,3,1,,2,1,2,1,2,208,1,999,0,1,93.994,-36.4,5191,1
599,34,4,1,2,1,1,1,2,1,2,193,1,999,0,1,93.994,-36.4,5191,1
600,32,1,2,1,1,2,2,2,1,2,65,1,999,0,1,93.994,-36.4,5191,1
601,48,2,1,3,1,1,1,2,1,2,284,2,999,0,1,93.994,-36.4,5191,1
602,47,2,1,3,1,1,1,2,1,2,285,1,999,0,1,93.994,-36.4,5191,1
603,31,4,1,2,,1,1,2,1,2,231,1,999,0,1,93.994,-36.4,5191,1
604,32,1,2,1,1,2,1,2,1,2,278,1,999,0,1,93.994,-36.4,5191,1
